WorkerId,HITTypeId,Reward,CreationTime,MaxAssignments,AssignmentId,AcceptTime,SubmitTime,WorkTimeInSeconds,Answer.surveycode,multiplier,amount,age,gender,income,AcceptTime,WorkTimeInSeconds,IPAddress,LocationLatitude,LocationLongitude,"Q3_1 On a scale of 0 to 100, how would you describe your political views?","Q8_1 On a scale of 0 to 100, how would you describe your religious orientation?","Q5 In the 2016 Presidential election, who did you vote for?",Q9 What State do you live in?,Q7 Do you consider yourself a:,"Q8 Aside from weddings and funerals, how often do you attend religious services?",,
A3P1S5BG8KQFUX,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3GU1KF0O4I1QXVK5WGXSETAR6OMBP0,Fri Sep 21 16:07:20 PDT 2018,Fri Sep 21 16:21:00 PDT 2018,820,55892,0.37,0,18-29,Male,"$80,000 - $99,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A2BZY06YRWGEDL,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3H0W84IWBK29GBC4JZ37KWGRA3NERV,Fri Sep 21 15:08:45 PDT 2018,Fri Sep 21 15:22:48 PDT 2018,843,26841,1.73,0,18-29,Male,"Under $20,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AJQGWGESKQT4Y,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3H8DHMCCW9BI11L9XKJQD2CSFZSDK8,Fri Sep 21 15:09:54 PDT 2018,Fri Sep 21 15:11:38 PDT 2018,104,40773,1.59,0.4,40-49,Male,"$40,000 - $59,999",Wed Oct 10 21:20:13 PDT 2018,90,73.247.140.237,42.29910278,-89.6344986,100,0,Hillary Clinton,IL,Democrat,Never,,
A2287HLNN9EZ56,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3HFNH7HEMHE7OOTVCF4VF9RYRX0GQD,Fri Sep 21 15:10:27 PDT 2018,Fri Sep 21 15:12:21 PDT 2018,114,70423,1.79,0.25,18-29,Female,"Under $20,000",Wed Oct 10 15:30:06 PDT 2018,68,70.190.149.208,33.58509827,-112.0086975,20,31,Donald Trump,AZ,Republican,A few times a year,,
A29OOCTSLM8DB4,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3HHRAGRYX85PO2T7JW6HYNAB8JN9O7,Fri Sep 21 15:08:54 PDT 2018,Fri Sep 21 15:10:45 PDT 2018,111,69797,1.87,0.75,18-29,Male,"Over $100,000",Wed Oct 10 17:23:38 PDT 2018,65,71.225.1.210,39.96769714,-75.17350006,75,24,Hillary Clinton,PA,Independent,A few times a year,,
A301FEJ1JE99F5,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3HHRAGRYX85PO2T7JW6HYNAB8JNO9M,Fri Sep 21 15:10:10 PDT 2018,Fri Sep 21 15:20:12 PDT 2018,602,82783,1.8,0.4,30-39,Female,"$80,000 - $99,999",Wed Oct 10 13:55:02 PDT 2018,1887,75.24.43.4,36.75810242,-119.8112946,100,30,Hillary Clinton,CA,Democrat,A few times a year,,
ANVXAMUEBGV8N,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3HMVI3QICJSJTBUEL60ML8QUOHY1Y1,Fri Sep 21 15:08:21 PDT 2018,Fri Sep 21 15:10:05 PDT 2018,104,51377,0.1,0.4,50-59,Female,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A2U2X0676EILX2,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3HOSI13XHZOANVFZ53X39PH2VQVDDV,Fri Sep 21 15:09:56 PDT 2018,Fri Sep 21 15:11:16 PDT 2018,80,33843,0.26,0,30-39,Female,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3BDDQ6SVWP1Q7,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3HWRJOOET52LHQCHYO3CA6LNW55SEW,Fri Sep 21 15:08:39 PDT 2018,Fri Sep 21 15:09:19 PDT 2018,40,70032,0.29,0.8,30-39,Female,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A30O8IWFSZ1B53,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3I02618YA065TUTBW7ENJJ2FV9TPUV,Fri Sep 21 15:09:50 PDT 2018,Fri Sep 21 15:10:59 PDT 2018,69,91107,1.18,0,30-39,Male,"$60,000 - $79,999",Thu Oct 11 05:26:26 PDT 2018,71,73.213.244.50,38.80599976,-77.05290222,100,1,Hillary Clinton,VA,Democrat,Never,,
A3APMO8WXVH1V0,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3IAEQB9FMEK9W1FQMY2T1D6N261DW4,Fri Sep 21 15:10:09 PDT 2018,Fri Sep 21 15:18:12 PDT 2018,483,66098,1.85,0,18-29,Female,"$20,000 - $39,999",Wed Oct 10 13:52:36 PDT 2018,189,96.235.173.108,40.14309692,-74.70320129,86,0,Didn't vote,NJ,Independent,Never,,
A3CGFAXZDQDEUS,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3IAS3U3I0FGU5OJZUIMGIG2YVEVB2E,Fri Sep 21 15:13:46 PDT 2018,Fri Sep 21 15:16:01 PDT 2018,135,25512,0.53,0,18-29,Male,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AENJ7GDYBENYX,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3IKZ72A5B4GG7RK8L36WTUWHL7DNFY,Fri Sep 21 15:09:34 PDT 2018,Fri Sep 21 15:11:44 PDT 2018,130,41273,0.51,0,60-69,Male,"$40,000 - $59,999",Thu Oct 11 13:07:02 PDT 2018,66,24.88.118.240,32.9756012,-80.18309784,53,19,Hillary Clinton,SC,Independent,A few times a year,,
A31A4YKVSOYRVS,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3J2UYBXQQLCH32ZQJ41UOCNRKFZ06X,Fri Sep 21 15:08:55 PDT 2018,Fri Sep 21 15:31:47 PDT 2018,1372,75432,1.87,1,18-29,Female,"$20,000 - $39,999",Wed Oct 10 20:18:41 PDT 2018,1204,63.155.9.65,44.10049438,-123.1334,51,51,Didn't vote,OR,Independent,More than once a week,,
A34U8NJGQE5YHU,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3J88R45B2GYXAYN61CPA3Q1JPRAPXN,Fri Sep 21 15:09:52 PDT 2018,Fri Sep 21 15:11:01 PDT 2018,69,31283,1.07,0,18-29,Male,"$40,000 - $59,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AS819VE5HLU3D,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3JAOYWH7VI4HIHQA64QP666HDEIL92,Fri Sep 21 15:09:49 PDT 2018,Fri Sep 21 15:11:00 PDT 2018,71,7103,0.37,0,18-29,Male,"$80,000 - $99,999",Wed Oct 10 16:33:58 PDT 2018,30,98.167.181.62,33.49440002,-112.2132034,35,33,Someone else,AZ,Republican,Seldom,,
A3LQ2F30FKC0CZ,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3JBT3HLQF82MFTNL2UDV0BHUXR7ZPT,Fri Sep 21 15:08:33 PDT 2018,Fri Sep 21 15:10:35 PDT 2018,122,19449,0.57,1,18-29,Male,"Under $20,000",Wed Oct 10 13:59:31 PDT 2018,147,41.218.222.85,5.550003052,-0.216705322,100,100,Donald Trump,UT,Democrat,More than once a week,,
AL5UXD1GLG4X0,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3JBT3HLQF82MFTNL2UDV0BHUXR9ZPV,Fri Sep 21 15:16:30 PDT 2018,Fri Sep 21 15:18:00 PDT 2018,90,40198,0.14,0.6,30-39,Female,"Over $100,000",Thu Oct 11 13:12:37 PDT 2018,59,73.176.253.152,41.87249756,-87.78769684,87,64,Hillary Clinton,IL,Democrat,A few times a year,,
A223BBAD3U6QFR,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3JJVG1YBEBXM4L2MC1OEGN5AFOL5B8,Fri Sep 21 15:08:52 PDT 2018,Fri Sep 21 15:10:40 PDT 2018,108,15549,1.41,0.6,30-39,Female,"$80,000 - $99,999",Wed Oct 10 17:08:15 PDT 2018,61,216.152.5.0,35.727005,-77.92269897,19,80,Donald Trump,NC,Republican,Seldom,,
AG3ISFZMFGDQ9,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3JNQLM5FT4M6IX5BLVBAWJY3788L2A,Fri Sep 21 15:09:46 PDT 2018,Fri Sep 21 15:11:54 PDT 2018,128,45553,0.92,0.4,30-39,Male,"Under $20,000",Wed Oct 10 16:18:43 PDT 2018,74,159.118.108.230,30.35980225,-89.16459656,39,0,Hillary Clinton,MS,Democrat,Seldom,,
A2OD718YCJ4TQ1,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3JW0YLFXRTG857FH3T7JT1V89M8WWX,Fri Sep 21 15:16:13 PDT 2018,Fri Sep 21 15:17:50 PDT 2018,97,19174,0.36,0,50-59,Male,"$80,000 - $99,999",Thu Oct 11 11:14:38 PDT 2018,74,72.1.112.193,39.51019287,-104.7216034,29,19,Donald Trump,CO,Republican,Seldom,,
A1CY7IOJ9YH136,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3K772S5NP8BWRHY1NURD6SELNUPEHY,Fri Sep 21 15:10:43 PDT 2018,Fri Sep 21 15:14:15 PDT 2018,212,2865,0.5,0.4,40-49,Female,"$20,000 - $39,999",Wed Oct 10 17:57:13 PDT 2018,108,71.222.161.42,41.05619812,-86.63069916,76,0,Didn't vote,IN,Independent,Never,,
A31WTERLIX9YJP,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3KMS4QQVK2QFZLZ5OQEG12FDRC9KFR,Fri Sep 21 15:13:33 PDT 2018,Fri Sep 21 15:19:29 PDT 2018,356,52620,0.3,0,50-59,Male,"Over $100,000",Thu Oct 11 10:35:40 PDT 2018,39,104.129.204.56,37.75100708,-97.8219986,73,0,Hillary Clinton,NJ,Independent,Never,,
A2WGW5Y3ZFBDEC,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3KYQYYSHYV71RS6OVCBJKJT1Z42OD3,Fri Sep 21 15:10:13 PDT 2018,Fri Sep 21 15:13:40 PDT 2018,207,65791,0.34,0,40-49,Male,"$20,000 - $39,999",Thu Oct 11 20:37:26 PDT 2018,44,67.1.13.214,32.24740601,-110.9490967,0,26,Donald Trump,AZ,Republican,Seldom,,
A3RTJFH2JM80DO,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3LOZAJ85YDD1IRM0ZEEY7DTQEHIX28,Fri Sep 21 15:12:15 PDT 2018,Fri Sep 21 15:13:41 PDT 2018,86,44167,1.45,0.25,18-29,Male,"Over $100,000",Thu Oct 11 10:35:26 PDT 2018,2467,184.170.169.153,40.32279968,-86.88809967,81,0,Hillary Clinton,IN,Independent,Never,,
A1U3TT3VMH9FU9,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3LUY3GC63Z03VJHFJZLC9ROVNYWP7T,Fri Sep 21 15:15:55 PDT 2018,Fri Sep 21 15:18:14 PDT 2018,139,67998,1.57,0.2,18-29,Female,"$20,000 - $39,999",Fri Oct 12 07:01:33 PDT 2018,165,216.162.154.100,30.44779968,-84.32109833,61,38,Donald Trump,FL,Independent,Never,,
A1BVG13MHBM1YD,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3M23Y66PO27H4BJ2S6KEYITAF7I6SQ,Fri Sep 21 15:08:20 PDT 2018,Fri Sep 21 15:13:18 PDT 2018,298,33530,0.82,0.2,40-49,Female,"$20,000 - $39,999",Sun Oct 14 12:51:39 PDT 2018,55,23.125.44.89,25.53030396,-80.39179993,38,89,Donald Trump,FL,Republican,Seldom,,
AZLKAW3V1GRPH,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3NL0RFNU0FN5152G49IXAYIM2M04KN,Fri Sep 21 15:12:06 PDT 2018,Fri Sep 21 15:23:58 PDT 2018,712,83056,0.56,0,18-29,Male,"Over $100,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3DAJROQC1BLNI,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3NL0RFNU0FN5152G49IXAYIM2MZ4KM,Fri Sep 21 15:08:19 PDT 2018,Fri Sep 21 15:09:37 PDT 2018,78,96237,0.07,0,30-39,Female,"$20,000 - $39,999",Thu Oct 11 14:42:54 PDT 2018,61,72.185.158.23,28.21290588,-82.68070221,74,6,Donald Trump,FL,Republican,Seldom,,
A1O4W7F05T6HY0,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3NPFYT4IZC4RXLU7YTZN9HNRO0NGXA,Fri Sep 21 15:10:58 PDT 2018,Fri Sep 21 15:12:55 PDT 2018,117,59388,0.21,0.5,30-39,Male,"$60,000 - $79,999",Wed Oct 10 14:19:31 PDT 2018,88,107.77.199.117,32.82640076,-97.09719849,17,4,Didn't vote,TX,Independent,Never,,
A3TU94DUPP3C12,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3NXNZ5RS1AXI3W182APFN1OGIUD79F,Fri Sep 21 15:08:52 PDT 2018,Fri Sep 21 15:10:29 PDT 2018,97,32049,0.97,0.5,40-49,Female,"Over $100,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AGBB6U98MTNLD,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3NXNZ5RS1AXI3W182APFN1OGIUE79G,Fri Sep 21 15:12:14 PDT 2018,Fri Sep 21 15:15:54 PDT 2018,220,20037,1.09,0.8,18-29,Female,"$40,000 - $59,999",Thu Oct 11 10:10:47 PDT 2018,77,103.66.79.94,10.99249268,76.96139526,23,77,Donald Trump,CA,Republican,Once a week,,
A2LFM01A16YPKG,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3O7L7BFSHEPWNC9LTC9Y64F0N75IEW,Fri Sep 21 15:13:32 PDT 2018,Fri Sep 21 15:15:26 PDT 2018,114,63044,1.82,0.8,30-39,Male,"$40,000 - $59,999",Thu Oct 11 04:07:37 PDT 2018,601,97.90.210.58,35.68190002,-82.01799774,66,9,Donald Trump,NC,Independent,Never,,
A55CXM7QR7R0N,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3ON104KXQKWWW5WXTN10Y9CHPT84WI,Fri Sep 21 15:08:33 PDT 2018,Fri Sep 21 15:12:20 PDT 2018,227,53448,1.86,0.4,40-49,Female,"$40,000 - $59,999",Wed Oct 10 14:58:38 PDT 2018,1359,47.146.140.134,34.42219543,-117.3025055,20,20,Donald Trump,CA,Republican,Never,,
ABBSQHJ1Y6FRX,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3OONKJ5DKCJ8CV84HGKDPT51WJQBOJ,Fri Sep 21 15:10:28 PDT 2018,Fri Sep 21 15:12:22 PDT 2018,114,293,0.35,0,50-59,Female,"$40,000 - $59,999",Wed Oct 10 15:41:04 PDT 2018,33,76.24.109.168,41.66059875,-70.35320282,100,0,Hillary Clinton,MA,Democrat,Never,,
A27O8PNY38QBQB,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3OONKJ5DKCJ8CV84HGKDPT51WJROBX,Fri Sep 21 15:14:42 PDT 2018,Fri Sep 21 15:16:49 PDT 2018,127,20106,0.27,0.6,18-29,Female,"$40,000 - $59,999",Thu Oct 11 10:53:31 PDT 2018,97,162.210.2.66,40.76809692,-89.6026001,28,100,Donald Trump,IL,Republican,Once a week,,
A1R99SMNTE3WVY,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3OSWBBLG1EXOL1KGW3YF3WKUB86XDG,Fri Sep 21 15:38:59 PDT 2018,Fri Sep 21 15:45:07 PDT 2018,368,65634,1.23,0.1,30-39,Male,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AH9Y3W3PJGG32,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3OVR4I9USPJRC80BHE2U6KUV1SS4QF,Fri Sep 21 15:12:07 PDT 2018,Fri Sep 21 15:14:14 PDT 2018,127,53278,0.6,0,60-69,Female,"$40,000 - $59,999",Thu Oct 11 10:40:12 PDT 2018,54,73.53.72.89,47.67179871,-122.1231995,95,19,Hillary Clinton,WA,Democrat,Seldom,,
AA64LSYYZULCK,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3OXV7EAXLEQDKUYN2RJDQALYNRJ63Y,Fri Sep 21 15:09:35 PDT 2018,Fri Sep 21 15:11:26 PDT 2018,111,26243,0.54,0.4,18-29,Female,"Under $20,000",Thu Oct 11 21:08:37 PDT 2018,41,174.62.68.63,37.80110168,-122.2104034,95,18,Hillary Clinton,CA,Democrat,Seldom,,
A3QVZ4SZB79D8W,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3P529IW9KYLQJRHN9QQHG2SSGCDLFU,Fri Sep 21 15:09:52 PDT 2018,Fri Sep 21 15:10:47 PDT 2018,55,62288,0.45,0.8,18-29,Male,"$60,000 - $79,999",Wed Oct 10 16:23:33 PDT 2018,892,73.119.58.238,42.37780762,-71.06269836,59,55,Didn't vote,MA,Independent,Seldom,,
A312D4HWI6WC4N,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3PEIJLRY6TTNU7K7DY35VK9FIODWXP,Fri Sep 21 15:12:05 PDT 2018,Fri Sep 21 15:29:56 PDT 2018,1071,88644,0.84,0,40-49,Female,"$40,000 - $59,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3IGFIDCWHF3FQ,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3PEIJLRY6TTNU7K7DY35VK9FIOLXWY,Fri Sep 21 15:39:56 PDT 2018,Fri Sep 21 15:41:49 PDT 2018,113,13764,0.76,1,30-39,Male,"Over $100,000",Wed Oct 10 13:53:30 PDT 2018,173,68.21.144.70,30.5059967,-97.74720001,60,0,Hillary Clinton,TX,Democrat,Never,,
A3V8QQ1EEO0DF6,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3PH3VY7DJLXCZ2KMEGRQS5PQQOBWZM,Fri Sep 21 15:12:05 PDT 2018,Fri Sep 21 15:15:05 PDT 2018,180,25939,0.86,0.6,50-59,Female,"$60,000 - $79,999",Wed Oct 10 14:00:31 PDT 2018,48,96.232.200.48,40.72720337,-73.94979858,92,19,Hillary Clinton,NY,Democrat,Seldom,,
AVD58I4RNMMLY,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3PJ71Z61R424SAM6DU86MRX3F8D91K,Fri Sep 21 15:10:14 PDT 2018,Fri Sep 21 15:16:04 PDT 2018,350,50203,1.66,0.2,18-29,Male,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AIAHJVVSXGLMB,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3PQ8K71NHXKERH9B1JFZTN1QPK1AAO,Fri Sep 21 15:09:25 PDT 2018,Fri Sep 21 15:12:21 PDT 2018,176,28100,1.08,1,50-59,Female,"$20,000 - $39,999",Thu Oct 11 16:27:31 PDT 2018,80,38.67.218.250,37.98330688,-84.5766983,81,3,Hillary Clinton,KY,Democrat,Seldom,,
A3BUC3D1F1TMJC,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3PQ8K71NHXKERH9B1JFZTN1QPK2AAP,Fri Sep 21 15:12:29 PDT 2018,Fri Sep 21 15:14:22 PDT 2018,113,41372,0.05,0,18-29,Female,"$60,000 - $79,999",Thu Oct 11 10:35:40 PDT 2018,2524,184.170.169.153,40.32279968,-86.88809967,91,19,Didn't vote,IN,Democrat,Seldom,,
A39YZG9BJIUC94,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3PWWM24LHSYB3QLSR626RECXN89285,Fri Sep 21 15:08:39 PDT 2018,Fri Sep 21 15:10:38 PDT 2018,119,15375,1.14,0.5,40-49,Female,"$40,000 - $59,999",Wed Oct 10 15:33:08 PDT 2018,40,98.29.29.16,39.60620117,-84.16950226,0,91,Donald Trump,OH,Republican,Once or twice a month,,
A19HS6ON7R2KBP,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3PWWM24LHSYB3QLSR626RECXN8B287,Fri Sep 21 15:16:00 PDT 2018,Fri Sep 21 15:17:21 PDT 2018,81,93327,1.39,0.2,40-49,Female,"Under $20,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A2531UD0IGT731,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3QAPZX2QN4DTL1GPW2PRYZ6F4AX02G,Fri Sep 21 15:08:31 PDT 2018,Fri Sep 21 15:11:47 PDT 2018,196,75362,1.51,0,30-39,Female,"Under $20,000",Wed Oct 10 14:20:29 PDT 2018,70,23.118.25.216,30.13879395,-97.292099,8,33,Donald Trump,TX,Republican,Never,,
ABQM9FJ6AXPCO,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3QBD8R3Z21JORWNV21AQHFZVMRB4O8,Fri Sep 21 15:15:36 PDT 2018,Fri Sep 21 15:19:16 PDT 2018,220,57550,1.67,0.5,30-39,Male,"$80,000 - $99,999",Wed Oct 10 15:33:58 PDT 2018,61,50.25.158.121,35.61920166,-77.39749908,30,81,Donald Trump,NC,Independent,Once a week,,
AHCEA7VNUIMY2,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3QL2OFSM96I94F0YU1GVLOBEOUMCND,Fri Sep 21 15:43:13 PDT 2018,Fri Sep 21 16:04:02 PDT 2018,1249,45675,0.7,0,30-39,Male,"$80,000 - $99,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3T9K2RY06UO14,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3R08VXYT7CVTFSEGVLZ71LWRGVYW7U,Fri Sep 21 15:11:08 PDT 2018,Fri Sep 21 15:17:33 PDT 2018,385,33824,1.44,0.41,30-39,Female,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A11BACV6DY5S8M,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3R08VXYT7CVTFSEGVLZ71LWRGVZW7V,Fri Sep 21 15:15:16 PDT 2018,Fri Sep 21 15:16:29 PDT 2018,73,18483,1.14,0,30-39,Female,"$60,000 - $79,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A2852RLME6S2IX,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3R0T90IZ1SC3UNJC7X30V42HNIZCG4,Fri Sep 21 15:09:21 PDT 2018,Fri Sep 21 15:11:05 PDT 2018,104,44221,1.59,1,18-29,Female,"$80,000 - $99,999",Wed Oct 10 13:48:39 PDT 2018,73,66.153.230.23,33.55070496,-79.05280304,100,5,Hillary Clinton,SC,Democrat,Seldom,,
A2GTASU2WC3V86,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3R2UR8A0IAGFPYB5MCCVEQWTFMEOX5,Fri Sep 21 15:10:51 PDT 2018,Fri Sep 21 15:18:11 PDT 2018,440,15471,1.59,0.6,70 or over,Male,"Under $20,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3UABGQFV41HF9,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3R5F3LQFV2K4UTBKNU0GBBC4NMDOZ3,Fri Sep 21 15:15:38 PDT 2018,Fri Sep 21 15:21:59 PDT 2018,381,82915,1.2,0.5,40-49,Female,"$80,000 - $99,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A1K4KR1GQYCIWA,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 15:08:08 PDT 2018,200,3R8YZBNQ9HIOVVIUJC019WE5SUH7Q1,Fri Sep 21 15:09:22 PDT 2018,Fri Sep 21 15:26:13 PDT 2018,1011,39133,1.52,0.2,50-59,Female,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
